"grid_id","lon","lat","geom"
915,-118.26205937862657,33.98426061751516,"POLYGON((-118.26745605059625 33.979741182350914,-118.25663449146954 33.979764684854146,-118.2566621235746 33.988779892182706,-118.26748484785918 33.988756387134366,-118.26745605059625 33.979741182350914))"
916,-118.25123723393553,33.98428363597984,"POLYGON((-118.25663449146954 33.979764684854146,-118.24581292639375 33.97978721678753,-118.24583939333905 33.98880242655604,-118.2566621235746 33.988779892182706,-118.25663449146954 33.979764684854146))"
917,-118.24041508341992,33.984305683821695,"POLYGON((-118.24581292639375 33.97978721678753,-118.23499135561977 33.97980877815023,-118.23501665740346 33.9888239902536,-118.24583939333905 33.98880242655604,-118.24581292639375 33.97978721678753))"
918,-118.22959292733061,33.98432676103994,"POLYGON((-118.23499135561977 33.97980877815023,-118.22416977939844 33.97982936894149,-118.22419391601872 33.98884458327463,-118.23501665740346 33.9888239902536,-118.23499135561977 33.97980877815023))"
919,-118.21877076591849,33.98434686763384,"POLYGON((-118.22416977939844 33.97982936894149,-118.21334819798055 33.97984898916063,-118.21337116943583 33.98886420561845,-118.22419391601872 33.98884458327463,-118.22416977939844 33.97982936894149))"
920,-118.20794859943449,33.984366003602716,"POLYGON((-118.21334819798055 33.97984898916063,-118.20252661161705 33.979867638806915,-118.20254841790565 33.98888285728431,-118.21337116943583 33.98886420561845,-118.21334819798055 33.97984898916063))"
921,-118.19712642812944,33.98438416894585,"POLYGON((-118.20252661161705 33.979867638806915,-118.19170502055873 33.97988531787971,-118.19172566167916 33.98890053827157,-118.20254841790565 33.98888285728431,-118.20252661161705 33.979867638806915))"
922,-118.18630425225437,33.98440136366264,"POLYGON((-118.19170502055873 33.97988531787971,-118.18088342505646 33.97990202637843,-118.1809029010073 33.98891724857964,-118.19172566167916 33.98890053827157,-118.19170502055873 33.97988531787971))"
923,-118.17548207206003,33.9844175877525,"POLYGON((-118.18088342505646 33.97990202637843,-118.1700618253611 33.97991776430247,-118.17008013614098 33.98893298820792,-118.1809029010073 33.98891724857964,-118.18088342505646 33.97990202637843))"
924,-118.16465988779733,33.98443284121483,"POLYGON((-118.1700618253611 33.97991776430247,-118.15924022172352 33.97993253165124,-118.15925736733115 33.98894775715588,-118.17008013614098 33.98893298820792,-118.1700618253611 33.97991776430247))"
925,-118.15383769971724,33.98444712404911,"POLYGON((-118.15924022172352 33.97993253165124,-118.14841861439453 33.97994632842429,-118.14843459482876 33.98896155542295,-118.15925736733115 33.98894775715588,-118.15924022172352 33.97993253165124))"
926,-118.14301550807063,33.98446043625484,"POLYGON((-118.14841861439453 33.97994632842429,-118.13759700362503 33.97995915462109,-118.13761181888472 33.98897438300868,-118.14843459482876 33.98896155542295,-118.14841861439453 33.97994632842429))"
927,-118.13219331310837,33.984472777831556,"POLYGON((-118.13759700362503 33.97995915462109,-118.12677538966587 33.9799710102412,-118.12678903974997 33.98898623991265,-118.13761181888472 33.98897438300868,-118.13759700362503 33.97995915462109))"
928,-118.12137111508135,33.984484148778805,"POLYGON((-118.12677538966587 33.9799710102412,-118.11595377276785 33.9799818952842,-118.11596625767547 33.98899712613438,-118.12678903974997 33.98898623991265,-118.12677538966587 33.9799710102412))"
929,-118.11054891424051,33.984494549096226,"POLYGON((-118.11595377276785 33.9799818952842,-118.10513215318193 33.97999180974974,-118.10514347291213 33.98900704167356,-118.11596625767547 33.98899712613438,-118.11595377276785 33.9799818952842))"
930,-118.09972671083676,33.98450397878344,"POLYGON((-118.10513215318193 33.97999180974974,-118.09431053115887 33.98000075363745,-118.09432068571094 33.98901598652982,-118.10514347291213 33.98900704167356,-118.10513215318193 33.97999180974974))"
931,-118.08890450512094,33.98451243784011,"POLYGON((-118.09431053115887 33.98000075363745,-118.0834889069496 33.98000872694702,-118.08349789632277 33.98902396070278,-118.09432068571094 33.98901598652982,-118.09431053115887 33.98000075363745))"
932,-118.07808229734395,33.984519926265925,"POLYGON((-118.0834889069496 33.98000872694702,-118.07266728080494 33.98001572967816,-118.07267510499861 33.98903096419225,-118.08349789632277 33.98902396070278,-118.0834889069496 33.98000872694702))"
933,-118.0672600877568,33.98452644406068,"POLYGON((-118.07266728080494 33.98001572967816,-118.06184565297573 33.98002176183066,-118.06185231198937 33.98903699699798,-118.07267510499861 33.98903096419225,-118.07266728080494 33.98001572967816))"
934,-118.05643787661022,33.984531991224095,"POLYGON((-118.06184565297573 33.98002176183066,-118.05102402371291 33.98002682340428,-118.05102951754603 33.9890420591197,-118.06185231198937 33.98903699699798,-118.06184565297573 33.98002176183066))"
935,-118.04561566415522,33.984536567755974,"POLYGON((-118.05102402371291 33.98002682340428,-118.04020239326724 33.98003091439884,-118.04020672191949 33.98904615055728,-118.05102951754603 33.9890420591197,-118.05102402371291 33.98002682340428))"
936,-118.03479345064271,33.9845401736562,"POLYGON((-118.04020239326724 33.98003091439884,-118.02938076188964 33.98003403481421,-118.02938392536069 33.98904927131057,-118.04020672191949 33.98904615055728,-118.04020239326724 33.98003091439884))"
937,-118.0239712363235,33.98454280892461,"POLYGON((-118.02938076188964 33.98003403481421,-118.01855912983096 33.980036184650274,-118.0185611281206 33.98905142137943,-118.02938392536069 33.98904927131057,-118.02938076188964 33.98003403481421))"
938,-118.01314902144856,33.984544473561115,"POLYGON((-118.01855912983096 33.980036184650274,-118.00773749734206 33.98003736390696,-118.00773833045014 33.989052600763834,-118.0185611281206 33.98905142137943,-118.01855912983096 33.980036184650274))"
939,-118.00232680626881,33.98454516756567,"POLYGON((-118.00773749734206 33.98003736390696,-117.9969158646738 33.98003757258422,-117.99691553260027 33.98905280946367,-118.00773833045014 33.989052600763834,-118.00773749734206 33.98003736390696))"
940,-117.99150459103507,33.98454489093824,"POLYGON((-117.9969158646738 33.98003757258422,-117.98609423207702 33.98003681068206,-117.9860927348219 33.98905204747902,-117.99691553260027 33.98905280946367,-117.9969158646738 33.98003757258422))"
941,-117.98068237599833,33.98454364367885,"POLYGON((-117.98609423207702 33.98003681068206,-117.97527259980258 33.9800350782005,-117.975269937366 33.98905031480984,-117.9860927348219 33.98905204747902,-117.98609423207702 33.98003681068206))"
942,-117.96986016140941,33.984541425787526,"POLYGON((-117.97527259980258 33.9800350782005,-117.96445096810139 33.9800323751396,-117.96444714048349 33.98904761145623,-117.975269937366 33.98905031480984,-117.97527259980258 33.9800350782005))"
943,-117.95903794751926,33.98453823726435,"POLYGON((-117.96445096810139 33.9800323751396,-117.95362933722426 33.980028701499464,-117.95362434442532 33.98904393741826,-117.96444714048349 33.98904761145623,-117.96445096810139 33.9800323751396))"
944,-117.94821573457878,33.98453407810944,"POLYGON((-117.95362933722426 33.980028701499464,-117.94280770742205 33.9800240572802,-117.94280154944245 33.989039292696084,-117.95362434442532 33.98904393741826,-117.95362933722426 33.980028701499464))"
945,-117.93739352283886,33.98452894832295,"POLYGON((-117.94280770742205 33.9800240572802,-117.93198607894566 33.98001844248198,-117.93197875578578 33.98903367728985,-117.94280154944245 33.989039292696084,-117.94280770742205 33.9800240572802))"
946,-117.9265713125504,33.98452284790503,"POLYGON((-117.93198607894566 33.98001844248198,-117.92116445204589 33.980011857105,-117.92115596370627 33.98902709119975,-117.93197875578578 33.98903367728985,-117.93198607894566 33.98001844248198))"
947,-117.91574910396425,33.98451577685592,"POLYGON((-117.92116445204589 33.980011857105,-117.91034282697363 33.9800043011495,-117.91033317345487 33.98901953442601,-117.92115596370627 33.98902709119975,-117.92116445204589 33.980011857105))"
948,-117.90492689733138,33.98450773517586,"POLYGON((-117.91034282697363 33.9800043011495,-117.89952120397975 33.97999577461573,-117.89951038528251 33.989011006968916,-117.91033317345487 33.98901953442601,-117.91034282697363 33.9800043011495))"
949,-117.89410469290266,33.98449872286513,"POLYGON((-117.89952120397975 33.97999577461573,-117.88869958331509 33.97998627750401,-117.88868759944013 33.98900150882875,-117.89951038528251 33.989011006968916,-117.89952120397975 33.97999577461573))"
950,-117.883282490929,33.98448873992404,"POLYGON((-117.88869958331509 33.97998627750401,-117.87787796523054 33.97997580981465,-117.87786481617864 33.988991040005835,-117.88868759944013 33.98900150882875,-117.88869958331509 33.97998627750401))"
951,-117.8724602916613,33.98447778635293,"POLYGON((-117.87787796523054 33.97997580981465,-117.86705634997689 33.979964371548014,-117.86704203574905 33.98897960050056,-117.87786481617864 33.988991040005835,-117.87787796523054 33.97997580981465))"
952,-117.86163809535044,33.98446586215223,"POLYGON((-117.86705634997689 33.979964371548014,-117.8562347378051 33.979951962704526,-117.85621925840223 33.98896719031331,-117.86704203574905 33.98897960050056,-117.86705634997689 33.979964371548014))"
953,-117.8508159022473,33.98445296732229,"POLYGON((-117.8562347378051 33.979951962704526,-117.84541312896592 33.97993858328458,-117.84539648438916 33.98895380944453,-117.85621925840223 33.98896719031331,-117.8562347378051 33.979951962704526))"
954,-117.83999371260285,33.98443910186361,"POLYGON((-117.84541312896592 33.97993858328458,-117.83459152371027 33.979924233288685,-117.83457371396075 33.98893945789467,-117.84539648438916 33.98895380944453,-117.84541312896592 33.97993858328458))"
955,-117.8291715266679,33.984424265776646,"POLYGON((-117.83459152371027 33.979924233288685,-117.82376992228897 33.979908912717335,-117.82375094736796 33.98892413566425,-117.83457371396075 33.98893945789467,-117.83459152371027 33.979924233288685))"
956,-117.81834934469342,33.984408459061946,"POLYGON((-117.82376992228897 33.979908912717335,-117.81294832495293 33.97989262157103,-117.8129281848617 33.98890784275381,-117.82375094736796 33.98892413566425,-117.82376992228897 33.979908912717335))"
957,-117.80752716693029,33.98439168172005,"POLYGON((-117.81294832495293 33.97989262157103,-117.80212673195294 33.979875359850396,-117.80210542669292 33.9888905791639,-117.8129281848617 33.98890784275381,-117.81294832495293 33.97989262157103))"
958,-118.46772904506683,33.99265399109033,"POLYGON((-118.47311514484748 33.98812536426544,-118.46229258130725 33.98816731194359,-118.46234236170898 33.99718245840542,-118.47316609060604 33.99714050618532,-118.47311514484748 33.98812536426544))"
959,-118.45690589347767,33.992695455686615,"POLYGON((-118.46229258130725 33.98816731194359,-118.45147000704851 33.988208288968195,-118.45151862208992 33.99722343986688,-118.46234236170898 33.99718245840542,-118.46229258130725 33.98816731194359))"
960,-118.44608273129376,33.992735949576065,"POLYGON((-118.45147000704851 33.988208288968195,-118.44064742232221 33.98824829533779,-118.44069487199994 33.99726345056823,-118.45151862208992 33.99722343986688,-118.45147000704851 33.988208288968195))"
961,-118.43525955876605,33.99277547275725,"POLYGON((-118.44064742232221 33.98824829533779,-118.42982482737926 33.988287331050984,-118.42987111168998 33.99730249050811,-118.44069487199994 33.99726345056823,-118.44064742232221 33.98824829533779))"
962,-118.42443637614548,33.992814025228824,"POLYGON((-118.42982482737926 33.988287331050984,-118.41900222247055 33.98832539610645,-118.41904734141106 33.99734055968511,-118.42987111168998 33.99730249050811,-118.42982482737926 33.988287331050984))"
963,-118.4136131836831,33.99285160698942,"POLYGON((-118.41900222247055 33.98832539610645,-118.40817960784702 33.98836249050281,-118.40822356141418 33.99737765809794,-118.41904734141106 33.99734055968511,-118.41900222247055 33.98832539610645))"
964,-118.40278998162978,33.99288821803773,"POLYGON((-118.40817960784702 33.98836249050281,-118.39735698375955 33.98839861423879,-118.3973997719503 33.99741378574527,-118.40822356141418 33.99737765809794,-118.40817960784702 33.98836249050281))"
965,-118.39196677023646,33.99292385837244,"POLYGON((-118.39735698375955 33.98839861423879,-118.38653435045909 33.98843376731309,-118.38657597327045 33.99744894262586,-118.3973997719503 33.99741378574527,-118.39735698375955 33.98839861423879))"
966,-118.38114354975413,33.99295852799234,"POLYGON((-118.38653435045909 33.98843376731309,-118.37571170819653 33.98846794972454,-118.37575216562561 33.99748312873843,-118.38657597327045 33.99744894262586,-118.38653435045909 33.98843376731309))"
967,-118.37032032043373,33.992992226896206,"POLYGON((-118.37571170819653 33.98846794972454,-118.36488905722283 33.9885011614719,-118.36492834926679 33.99751634408188,-118.37575216562561 33.99748312873843,-118.37571170819653 33.98846794972454))"
968,-118.35949708252629,33.993024955082866,"POLYGON((-118.36488905722283 33.9885011614719,-118.35406639778888 33.98853340255405,-118.35410452444503 33.99754858865496,-118.36492834926679 33.99751634408188,-118.36488905722283 33.9885011614719))"
969,-118.3486738362827,33.99305671255117,"POLYGON((-118.35406639778888 33.98853340255405,-118.34324373014557 33.9885646729698,-118.34328069141125 33.99757986245658,-118.35410452444503 33.99754858865496,-118.35406639778888 33.98853340255405))"
970,-118.33785058195393,33.993087499300024,"POLYGON((-118.34324373014557 33.9885646729698,-118.33242105454391 33.98859497271811,-118.33245685041652 33.99761016548566,-118.34328069141125 33.99757986245658,-118.34324373014557 33.9885646729698))"
971,-118.32702731979097,33.99311731532831,"POLYGON((-118.33242105454391 33.98859497271811,-118.32159837123476 33.98862430179789,-118.32163300171182 33.9976394977411,-118.33245685041652 33.99761016548566,-118.33242105454391 33.98859497271811))"
972,-118.31620405004477,33.993146160635014,"POLYGON((-118.32159837123476 33.98862430179789,-118.31077568046905 33.98865266020813,-118.31080914554815 33.997667859221885,-118.32163300171182 33.9976394977411,-118.32159837123476 33.98862430179789))"
973,-118.30538077296627,33.99317403521913,"POLYGON((-118.31077568046905 33.98865266020813,-118.2999529824977 33.988680047947845,-118.29998528217654 33.99769524992707,-118.31080914554815 33.997667859221885,-118.31077568046905 33.98865266020813))"
974,-118.29455748880646,33.99320093907969,"POLYGON((-118.2999529824977 33.988680047947845,-118.28913027757166 33.988706465016094,-118.28916141184796 33.99772166985563,-118.29998528217654 33.99769524992707,-118.2999529824977 33.988680047947845))"
975,-118.28373419781634,33.99322687221572,"POLYGON((-118.28913027757166 33.988706465016094,-118.27830756594184 33.98873191141188,-118.27833753481346 33.99774711900669,-118.28916141184796 33.99772166985563,-118.28913027757166 33.988706465016094))"
